-10.849148	-1.406289	-10.722384
-5.384049	11.9995	8.51422
-10.366949	1.44319	8.46899
-1.34461	-8.712578	0.0715507
-2.492368	2.15594	12.1431
-4.841945	-7.860592	2.59614
-8.748641	3.65593	4.03046
-9.984661	-3.503608	-0.461403
-7.398821	-9.552911	7.87382
11.7188	-7.973421	3.32681
5.35076	-0.2088	-7.621099
-3.527304	-1.969684	-0.641505
6.68927	-2.643078	3.74782
-6.60706	10.0818	5.80755
-10.079745	-2.235315	11.618
-9.791291	11.0447	-2.456179
0.696106	2.07594	-8.467989
-0.026967	5.852	-3.24145
-0.392927	-4.225214	3.27119
11.0045	-3.949794	8.32004
-4.089723	8.79214	5.23923
4.08154	7.5892	-5.509435
-12.109876	5.9815	-8.379845
-8.930824	3.01219	-9.824889
-3.948736	-0.847535	-4.302558
-7.048251	11.6214	11.169
11.682	9.2132	3.29456
2.43994	-11.581439	-7.573165
0.78783	12.1663	5.84677
5.98079	3.5468	-5.277428
-8.680524	-3.438444	-7.633562
-6.178043	0.779028	-9.904479
11.8954	-10.368603	2.84368
4.90924	-4.086526	2.58465
1.90752	-11.592434	7.99333
-1.785603	4.86986	10.7984
-0.244851	-7.573142	-6.761304
4.02548	-8.87587	4.18631
6.09399	0.838517	-5.130356
-2.362612	-6.520782	-7.683216
-8.933753	-8.644616	-3.407212
-8.142774	-6.378979	8.8874
-10.769289	-2.643609	-6.110757
-12.331509	-3.289979	2.87663
-4.912065	-6.76487	-11.722384
-3.90024	6.40424	4.57802
-10.159022	-8.271343	7.90522
6.63369	7.41558	-3.211055
-11.413735	-12.000024	4.742
-0.879322	6.85402	8.70553
4.38279	-10.67811	-0.886771
-5.891233	4.8397	0.23195
2.27011	-1.517197	-7.321204
-8.198091	4.67761	-11.52812
-0.862669	11.9635	3.8689
9.81837	-7.423794	-7.367729
0.258008	1.95662	7.45534
-11.440624	-8.020907	10.3562
0.241686	9.57917	7.15459
9.75202	4.88802	7.78355
-3.412254	3.6938	-5.703233
-0.724718	5.43971	4.15081
5.11403	3.67235	7.64627
-0.264623	-12.132183	-11.963388
-7.284332	-6.931616	-9.953903
12.1856	11.6677	-2.272887
-2.235541	8.37123	-8.673138
1.84345	-9.109366	-6.796128
-11.418991	-10.739771	0.591603
-5.458885	1.15889	2.02087
2.99008	-11.353607	1.8216
-7.183436	5.0333	6.94851
0.166965	-4.920601	-7.729065
-3.562277	-3.472761	1.75417
7.8393	9.78476	-2.846781
-12.317019	11.719	2.31282
5.65416	4.29709	-7.664251
